routers,sample_index,source_summary,pcap_file,pcap_sha256,pcap_parent_request_to_response_ms,event_parent_request_to_response_ms,pcap_parent_response_to_child_id_request_ms,event_parent_response_to_child_id_request_ms,pcap_child_id_request_to_response_ms,event_child_id_request_to_response_ms,pcap_parent_request_to_child_id_response_ms,event_parent_request_to_child_id_response_ms,child_id_request_frame,child_id_request_timestamp_s,child_id_response_frame,child_id_response_timestamp_s,parent_request_frame,parent_request_timestamp_s,parent_response_frame,parent_response_timestamp_s
4,77,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_077/baseline_summary_20260919T100001Z.json,pcaps/4_routers/run_077.pcap,81e6d1bbe553233ed96dd7b32ea2c0586f4bc5d01c51c0f5e04559614c920283,4.736,,744.552,,5.096,,754.384,,456,421.482992,458,421.488088,448,420.733704,449,420.73844
4,78,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_078/baseline_summary_20260919T100001Z.json,pcaps/4_routers/run_078.pcap,97a7f39f7218bba1d6f6d32b767704c48f437401e93734469523f9f039b6ca32,394.84,,356.52,,5.096,,756.456,,453,421.373168,455,421.378264,446,420.621808,451,421.016648
4,79,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_079/baseline_summary_20260919T100001Z.json,pcaps/4_routers/run_079.pcap,315d521d1d45360dfc047fca7c0aae9603a0c78416195c75725881521947c7d0,433.576,,315.8,,6.056,,755.432,,459,421.088408,461,421.094464,452,420.339032,455,420.772608
4,80,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_080/baseline_summary_20260919T100002Z.json,pcaps/4_routers/run_080.pcap,32244c77286d30485e1badc2881fd00ff5ee447795da64bdee1602d4da3ae7ac,503.679,,244.56,,8.936,,757.175,,463,421.565528,465,421.574464,456,420.817289,461,421.320968
4,81,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_081/baseline_summary_20260919T100002Z.json,pcaps/4_routers/run_081.pcap,871a7aae4b5f35b7c464945ded65912c81fdcfa834bdcab374bcd4ee5e88f4cc,342.824,,406.92,,5.096,,754.84,,451,421.734008,453,421.739104,444,420.984264,445,421.327088
4,82,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_082/baseline_summary_20260919T100003Z.json,pcaps/4_routers/run_082.pcap,16fffaa2cef19308dc1ecdebd4472acc4a65d55077002e2716146e6af9c1d437,32.416,,716.624,,5.096,,754.136,,448,421.164808,450,421.169904,441,420.415768,442,420.448184
4,83,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_083/baseline_summary_20260919T100003Z.json,pcaps/4_routers/run_083.pcap,5d43480d6341b47639eb9744bee34c44755420b249d664367dde8f4e815eaf98,282.856,,466.248,,5.096,,754.2,,451,421.404408,453,421.409504,444,420.655304,447,420.93816
4,84,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_084/baseline_summary_20260919T100004Z.json,pcaps/4_routers/run_084.pcap,9d7c32c5dd3761f73ad73014d4518f228a874d082f04b457ab8510fd9f20bd56,352.384,,398.264,,7.976,,758.624,,526,421.406712,528,421.414688,517,420.656064,520,421.008448
4,85,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_085/baseline_summary_20260919T100005Z.json,pcaps/4_routers/run_085.pcap,c6769761875ec92f9dfba5bbb9db6f89c5cbca8b1b66b1e6b1a01827038b5669,335.576,,413.352,,5.416,,754.344,,526,421.867489,528,421.872905,518,421.118561,521,421.454137
4,86,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_086/baseline_summary_20260919T100005Z.json,pcaps/4_routers/run_086.pcap,8157638da392a8a6f7f98536c8e21caf32fcacc9778f46fef131b23c7d7a04f1,119.416,,630.968,,4.776,,755.16,,451,421.360408,453,421.365184,444,420.610024,445,420.72944
